#TSV
#============Begin of sheet============
@Sheet=LevelInfo
LevelID	BGType	MapID	LevelMode	LevelName	UIShowLevelTarget	ShowMonsterName	ShowMonsterID	UIDropList	DailyFirstUIDropList	UIWarningDropList	UIEntrustNpc	LevelDesc	Difficulty	LevelLv	MonsterLv	IsStarHunt	关联活动ID	解锁类型	基本解锁条件类别	基本解锁条件参数	额外解锁条件1类别	额外解锁条件1参数1	额外解锁条件1参数2	额外解锁条件2类别	额外解锁条件2参数1	额外解锁条件2参数2	需求等级类别	需求等级参数	消耗狩猎券	支付契约金	额外需求条件类别	需求条件参数1	需求条件参数2	允许匹配的武器等级	允许匹配的防具等级总和	HunterBox	MonsterOverView	FinishCountDown	InitScore	BossID	WeatherID	QuestMode	逻辑关卡组ID	逻辑关卡组Name	monsterlevel_rule	BOSS_match	BOSS_攻击系数	BOSS_属性攻击系数	BOSS_HP系数	BOSS_等级浮动	小怪_match	小怪_攻击系数	小怪_属性攻击系数	小怪_HP系数	小怪_等级浮动	BossPBMul	BossLBMul	BossFDMul	BOSS多人因子开关	小怪多人因子开关	BossPoisonMul	BossParalysisMul	BossSleepMul	BossDynamiteMul	BossStunMul	BossPoisonOpen	BossParalysisOpen	BossSleepOpen	BossDynamiteisOpen	BossStunOpen	OffcerLv	OffcierHR	WarningGroupID	EnableLemonSystem	DisableCatFood	EnableSoulStone	BigRandLvMin	BigRandLvMax	BigRandWeaponLvMin	BigRandWeaponLvMax	BigRandArmorLvMin	BigRandArmorLvMax	WeaponLimit	狩猎包开关	解锁等级	需求玩家等级
101133	1	1011	15	极限！电甲虫	狩猎极限态电甲虫	电甲虫	60490					出没于山泽林地的珍稀甲虫种，个性敏感好斗。头尾分别聚集正负电荷，藉此操控雷电激荡之力。	3	40	40												需求人物等级	9999										60		60490	1101	15			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	50	0					50	70	50	70	200	350				
101134	1	1011	26	高难度！电甲虫	狩猎电甲虫	电甲虫	60490	19995;16002;21454;21451;19998;1587		1587		出没于山泽林地的珍稀甲虫种，个性敏感好斗。头尾分别聚集正负电荷，藉此操控雷电激荡之力。	2	60	75			1	需求人物等级	60							需求人物等级	60	2					60	275			60		60490	1101	26			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	70	35	4211				70	90	70	90	300	450				
101135	1	1011	4	苍穹疾风	狩猎苍火龙	苍火龙	60251	19995;16002;21454;21451;19998;1587				覆盖着苍蓝色鳞片的飞龙种。拥有极强的飞行能力，几乎统御着整片天空。	2	60	75			1	需求人物等级	60							需求人物等级	60	2					60	275			60		60251	1101	4			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	70	35					70	90	70	90	300	450				
101136	1	1011	4	樱花幻影	狩猎樱火龙	樱火龙	60211	19995;16002;21454;21451;19998;1587				樱色鳞片包覆的飞龙种。对生态环境有着极强的适应能力。	2	60	75			1	需求人物等级	60							需求人物等级	60	2					60	275			60		60211	1101	4			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	70	35					70	90	70	90	300	450				
101137	1	1011	4	独行者的密会	狩猎所有大型目标	战鬼河狸兽;独耳黑狼鸟;烈焰女王	60012;60191;60218	19995;16002;21454;21451;19998;1587			王立古生物学士	密林的生态从来都是最复杂的，但是特异个体们聚集却极为少见，那些性格孤僻又高傲的怪物们到底是被什么东西吸引到了一起呢？	2	60	75			1	需求人物等级	60							需求人物等级	60	2					60	275			60		60012;60191;60218	1101	4			0	1	1	1	0.85	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	70	35					70	90	70	90	300	450				
101138	1	1011	32	天苍地樱	狩猎所有大型目标	苍火龙;樱火龙	69999						3	40	65												需求人物等级	40	2									60		60216;60256	1101	32			0	1	1.1	1.1	1.1	0	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	50	0					50	70	50	70	200	350				
101139	1	1011	1	挑战！苍火龙	狩猎苍火龙	苍火龙	60251	21114;21087;21454;19998;1587		1587		覆盖着苍蓝色鳞片的飞龙种。拥有极强的飞行能力，几乎统御着整片天空。	1	100	100			1	需求人物等级	100							需求人物等级	100	1					90	425			60		60251	1101	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	110	50	4011				110	130	110	130	500	650		10954		
101140	1	1011	1	挑战！苍火龙	狩猎苍火龙	苍火龙	60251	21115;21118;19995;19998;21454;21451		1587		覆盖着苍蓝色鳞片的飞龙种。拥有极强的飞行能力，几乎统御着整片天空。	2	60	75			1	需求人物等级	60							需求人物等级	60	1					60	275			60		60251	1101	1	10114	任意！苍火龙	0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	70	35	4011				70	90	70	90	300	450				
101141	1	1011	1	挑战！樱火龙	狩猎樱火龙	樱火龙	60211	21114;21087;21454;19998;1587		1587		樱色鳞片包覆的飞龙种。对生态环境有着极强的适应能力。	1	100	100			1	需求人物等级	100							需求人物等级	100	1					90	425			60		60211	1101	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	110	50	4211				110	130	110	130	500	650		10955		
101142	1	1011	1	挑战！樱火龙	狩猎樱火龙	樱火龙	60211	21115;21118;19995;19998;21454;21451		1587		樱色鳞片包覆的飞龙种。对生态环境有着极强的适应能力。	2	60	75			1	需求人物等级	60							需求人物等级	60	1					60	275			60		60211	1101	1	10115	任意！樱火龙	0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	70	35	4211				70	90	70	90	300	450				
101143	1	1011	26	小鸟捕虫飞龙在后	狩猎所有大型目标	电甲虫;金眠鸟;烈焰女王	60490;60143;60218	21114;21087;21454;19998;1587			怪物研究学者	最近在旧王寝陵有了许多金眠鸟的目击报告，似乎那里生活的怪物吸引它们大批前来，到底是什么呢？	1	100	100			1	需求人物等级	100							需求人物等级	100	1					90	425			60		60490;60143;60218	1101	26			0	1	1	1	0.5	0	1	1	2	1	0	0.7	1	1	1	0	0	0	0	0	0	1	1	1	1	1	110	50					110	130	110	130	500	650		10956		
101144	1	1011	41	S·小鸟捕虫飞龙在后	狩猎所有大型目标	电甲虫;金眠鸟;烈焰女王	60490;60143;60218	21463;21454;21451;19998;1587			怪物研究学者	最近在旧王寝陵有了许多金眠鸟的目击报告，似乎那里生活的怪物吸引它们大批前来，到底是什么呢？	3	70	85			1			多关卡评价解锁	101143	2				需求人物等级	70	2									60		60490;60143;60218	1101	41			0	1	1	1	0.63	0	1	1	2	1	0	0.88	1.15	1.15	1	0	0	0	0	0	0	1	1	1	1	1	80	40					80	100	80	100	350	500				
101145	1	1011	10	柠檬怪测试关卡	柠檬怪测试关卡								3	50	85												需求人物等级	9999										60			1101	10			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	60	30		1			60	80	60	80	250	400				
101201	1	1012	6	不请自来的仙高人	讨伐砦蟹	砦蟹	60220	19995;21451			公会看板娘	高度危险！梅杰波尔坦陷入巨大危机——被称为移动堡垒的巨型甲壳种“仙高人”砦蟹，正在向城区方向迁移！公会正在召集对全体猎人的总动员，对自己实力有信心的猎人请务必加入我们！烽烟城塞的号角已经响起，梅杰波尔坦需要您的守护！	3	120	120			1	需求人物等级	40							需求人物等级	40	1					40	175			60		60220	1202	6			0	1	0.6	1	1	0	1	4	2	0.5	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1							115	220	100	220	500	1100				
101202	1	1012	6	绽涌·莲华之杀阵！	讨伐红莲砦蟹	砦蟹	60222	19995;21451			王立猎团事务官	醒目！！极高的危险度！梅杰波尔坦的火山进入活跃期，未完全探明生态的砦蟹独行种现身迁徙潮。恶劣环境与巨大怪物的双重考验，王立猎团的猎人们已经整装出发，对自己和伙伴有信心的猎人请加入我们吧！这是一场命定的战阵，唯有强者可与匹敌！	3	120	120			1	需求人物等级	115	关卡完成解锁	101201					需求人物等级	115	1					115	550			60		60222	1203	6			0	1	1	1	1	0	1	4	2	0.5	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1							115	220	100	220	500	1100				
101203	1	1012	6	夜讨·铁壁的浮屠！	讨伐铠岩砦蟹	砦蟹	60221	19995;21451			王立猎团事务官	醒目！！极高的危险度！梅杰波尔坦的火山进入活跃期，未完全探明生态的砦蟹独行种已出现在迁徙潮中。恶劣环境与恐怖怪物的双重考验，王立猎团的猎人们已经整装出发，对自己和伙伴有信心的猎人请加入我们吧！这是一场命定的战阵，唯有强者可与匹敌！	3	120	120			1	需求人物等级	115	关卡完成解锁	101201					需求人物等级	115	1					115	550			60		60221	1203	6			0	1	1	1	1	0	1	4	2	0.5	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1																
101204	1	1012	6	[周末开放]砦蟹侵袭预警	讨伐砦蟹	砦蟹	60220	19995;21451			公会看板娘	感谢您为戍卫城塞所做的一切！目前公会暂未收到砦蟹入侵的警报。根据目前砦蟹的活动习性，周末出现的频率较高，届时期待您的加入！	3	40	55			1	需求人物等级	9999							需求人物等级	40										60		60220	1202	6			0	1	1	1	1	0	1	4	2	1	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	50	0					50	70	50	70	200	350				
101205	1	1012	6	[周末开放]红莲砦蟹侵袭预警	讨伐红莲砦蟹	砦蟹	60222	19995;21451			王立猎团事务官	感谢您为戍卫城塞所做的一切！目前王立猎团暂未收到砦蟹入侵的警报。根据目前砦蟹的活动习性，周末出现的频率较高，届时期待您的加入！	3	40	55			1	需求人物等级	9999							需求人物等级	40										60		60222	1203	6			0	1	1	1	1	0	1	4	2	1	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	50	0					50	70	50	70	200	350				
101206	1	1012	6	[周末开放]铠岩砦蟹侵袭预警	讨伐铠岩砦蟹	砦蟹	60221	19995;21451			王立猎团事务官	感谢您为戍卫城塞所做的一切！目前王立猎团暂未收到砦蟹入侵的警报。根据目前砦蟹的活动习性，周末出现的频率较高，届时期待您的加入！	3	40	55			1	需求人物等级	9999							需求人物等级	40										60		60221	1203	6			0	1	1	1	1	0	1	4	2	1	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	50	0					50	70	50	70	200	350				
101401	1	1014	1	挑战！炎狮子	狩猎炎狮子	炎狮子	60171	21114;21087;21454;19998;1587		1587		生活在火山的牙兽种，前肢形成的厚甲不仅不会受到岩浆的伤害，并且可以将其转化为保护自身的武器。	1	105	105			1	需求人物等级	105							需求人物等级	105	1					95	450			60		60171	1401	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	115	50	4214				115	135	115	135	525	675		10957		
101402	1	1014	1	挑战！炎狮子	狩猎炎狮子	炎狮子	60171	21115;21118;21463;19998;21454;21451		1587		生活在火山的牙兽种，前肢形成的厚甲不仅不会受到岩浆的伤害，并且可以将其转化为保护自身的武器。	2	70	85			1	需求人物等级	70							需求人物等级	70	1					70	325			60		60171	1401	1	10140	任意！炎狮子	0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	80	40	4214				80	100	80	100	350	500				
101403	1	1014	15	极限！炎狮子	狩猎炎狮子	炎狮子	60171						3	40	70												需求人物等级	9999										60		60171	1401	15			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	50	0					50	70	50	70	200	350				
101411	1	1014	1	挑战！火龙	狩猎火龙	火龙	60250	21114;21087;21454;19998;1587		1587		覆盖着暗红色鳞片的雄性飞龙种。拥有强大的飞行能力，几乎统御着整片天空，被誉为“空之王者”。	1	95	95			1	需求人物等级	95							需求人物等级	95	1					85	400			60		60250	1401	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	105	50	4014				105	125	105	125	475	625		10958		
101412	1	1014	1	挑战！火龙	狩猎火龙	火龙	60250	21115;21118;19995;19998;21454;21451		1587		覆盖着暗红色鳞片的雄性飞龙种。拥有强大的飞行能力，几乎统御着整片天空，被誉为“空之王者”。	2	50	65			1	需求人物等级	50							需求人物等级	50	1					50	225			60		60250	1401	1	10141	任意！火龙	0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	60	30	4014				60	80	60	80	250	400				
101413	1	1014	15	天火降临	狩猎极限态火龙	极限态火龙	60253	21482;21451;21454;1594			年迈的村长	前不久，我的村子救治了一位伤重的猎人，老身原以为这是善举，可是他把可怕的天火引到了这里！恳请您救救我的村民吧，拿上他留下的这把龙属性的斩击武器，将灾祸终结在此地。	3	120	120												需求人物等级	120						120	550			60		60253	1401	15			0	1	1	1	1.3	0	1	1	2	0.5	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	130	50					130	150	130	150	600	750				
101421	1	1014	1	挑战！铠龙	狩猎铠龙	铠龙	60390	21114;21087;21454;19998;1587		1587		栖息在火山地带的大型飞龙，体型巨大，拥有喷射超热能烈焰的能力。厚重的外壳异常坚硬，一般的武器根本无法对应。	1	105	105	1		1	需求人物等级	105							需求人物等级	105	1					95	450			60		60390	1401	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	115	50	4014				115	135	115	135	525	675		10959		
101422	1	1014	1	挑战！铠龙	狩猎铠龙	铠龙	60390	21115;21118;21463;19998;21454;21451		1587		栖息在火山地带的大型飞龙，体型巨大，拥有喷射超热能烈焰的能力。厚重的外壳异常坚硬，一般的武器根本无法对应。	2	70	85			1	需求人物等级	70							需求人物等级	70	1					70	325			60		60390	1401	1	10142	任意！铠龙	0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	80	40	4014				80	100	80	100	350	500				
101423	1	1014	15	极限！铠龙	狩猎铠龙	铠龙	60390						3	40	40												需求人物等级	9999										60		60390	1401	15			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	50	0					50	70	50	70	200	350				
101431	1	1014	1	挑战！轰龙	狩猎轰龙	轰龙	60280	21114;21087;21454;19998;1587		1587		性情凶暴的飞龙。不擅飞行，凭借超快的爬行速度和强有力的下颚，少有猎物能逃脱猎杀。	1	105	105	1		1	需求人物等级	105							需求人物等级	105	1					95	450			60		60280	1401	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	115	50	4014				115	135	115	135	525	675		10960		
101432	1	1014	1	挑战！轰龙	狩猎轰龙	轰龙	60280	21115;21118;19995;19998;21454;21451		1587		性情凶暴的飞龙。不擅飞行，凭借超快的爬行速度和强有力的下颚，少有猎物能逃脱猎杀。	2	50	65			1	需求人物等级	50							需求人物等级	50	1					50	225			60		60280	1401	1	10143	任意！轰龙	0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	60	30	4014				60	80	60	80	250	400				
101433	1	1014	15	陆上最高咆哮	狩猎极限态轰龙	极限态轰龙	60284	21482;21451;21454;1594			经验丰富的猎人	疯了！简直疯了！为了狩猎那只异常状态的轰龙，我已经用上了最强弓取凛弓，但那只怪物仍然毫发无伤，恐怕只有雷电特性的斩击武器才有效果。可是为了尝试各种武器我已经用去了所有金钱，只能拜托您！	3	120	120												需求人物等级	120						120	550			60		60284	1401	15			0	1	1	1	1.3	0	1	1	2	0.5	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	130	50					130	150	130	150	600	750				
101441	1	1014	1	挑战！熔岩龙	狩猎熔岩龙	熔岩龙	60290	21114;21087;21454;19998;1587		1587		栖息于岩浆之中的鱼龙种。鳞片表面覆盖着好几层凝固的熔岩，形成了坚固的铠甲，可以灼热的岩浆中来回游曳。	1	105	105			1	需求人物等级	105							需求人物等级	105	1					95	450			60		60290	1401	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	115	50	4214				115	135	115	135	525	675		10961		
101442	1	1014	1	挑战！熔岩龙	狩猎熔岩龙	熔岩龙	60290	21115;21118;21463;19998;21454;21451		1587		栖息于岩浆之中的鱼龙种。鳞片表面覆盖着好几层凝固的熔岩，形成了坚固的铠甲，可以灼热的岩浆中来回游曳。	2	70	85			1	需求人物等级	70							需求人物等级	70	1					70	325			60		60290	1401	1	10144	任意！熔岩龙	0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	80	40	4214				80	100	80	100	350	500				
101443	1	1014	4	燃烧的火山	狩猎所有大型目标	熔岩龙;火龙;苍火龙	60290;60250;60251	21463;21454;21451;19998;1587			火山矿工	不好啦，火山熔岩喷发啦，天上还会掉下火球。什么？那是怪物搞的鬼，那请赶快把它们狩猎掉吧！	2	80	100			1	需求人物等级	80							需求人物等级	80	2					80	375			60		60290;60250;60251	1401	4			0	1	1	1	0.72	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	90	45					90	110	90	110	400	550				
101444	1	1014	41	S·燃烧的火山	狩猎所有大型目标	熔岩龙;火龙;苍火龙	60290;60250;60251	21463;21454;21451;19998;1587			火山矿工	不好啦，火山熔岩喷发啦，天上还会掉下火球。什么？那是怪物搞的鬼，那请赶快把它们狩猎掉吧！	3	80	100			1			多关卡评价解锁	101443	2				需求人物等级	80	2									60		60290;60250;60251	1401	41			0	1	1	1	0.63	0	1	1	2	1	0	0.88	1.15	1.15	1	0	0	0	0	0	0	1	1	1	1	1	90	45					90	110	90	110	400	550				
101445	1	1014	26	炎山的暴怒	狩猎所有大型目标	炎狮子;樱火龙;剑豪镰蟹	60171;60211;60152	21114;21087;21454;19998;1587			火山矿工	熔岩的意志驱使着狂怒的怪物四处发泄它们的怒火，尖牙与利爪化作一团团愤怒的火焰席卷整个炎山，英勇的猎人敢于面对它们吗？	1	105	105			1	需求人物等级	105							需求人物等级	105	1					95	450			60		60171;60211;60152	1401	26			0	1	1	1	0.5	0	1	1	2	1	0	0.7	1	1	1	0	0	0	0	0	0	1	1	1	1	1	115	50					115	135	115	135	525	675		10962		
101446	1	1014	41	S·炎山的暴怒	狩猎所有大型目标	炎狮子;樱火龙;剑豪镰蟹	60171;60211;60152	21463;21454;21451;19998;1587			火山矿工	熔岩的意志驱使着狂怒的怪物四处发泄它们的怒火，尖牙与利爪化作一团团愤怒的火焰席卷整个炎山，英勇的猎人敢于面对它们吗？	3	80	100			1			多关卡评价解锁	101445	2				需求人物等级	80	2									60		60171;60211;60152	1401	41			0	1	1	1	0.63	0	1	1	2	1	0	0.88	1.15	1.15	1	0	0	0	0	0	0	1	1	1	1	1	90	45					90	110	90	110	400	550				
101501	1	1015	1	试练！麒麟	讨伐麒麟	麒麟	60190						1	40	55												需求人物等级	9999										60		60190	1502	1	10150	任意！麒麟	0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	50	0														
101502	1	1015	1	挑战！麒麟	讨伐麒麟	麒麟	60190						2	40	55												需求人物等级	9999										60		60190	1502	1	10150	任意！麒麟	0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	50	0														
101503	1	1015	15	极限！麒麟	讨伐麒麟	麒麟	60190						3	40	40												需求人物等级	9999										60		60190	1502	15			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	50	0					50	70	50	70	200	350				
101511	1	1015	1	试练！炎王龙	狩猎炎王龙	炎王龙	60190						1	40	55												需求人物等级	9999										60		60190	1503	1	10151	任意！炎王龙	0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	50	0														
101512	1	1015	1	挑战！炎王龙	狩猎炎王龙	炎王龙	60190						2	40	55												需求人物等级	9999										60		60190	1503	1	10151	任意！炎王龙	0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	50	0														
101513	1	1015	15	极限！炎王龙	狩猎炎王龙	炎王龙	60190						3	40	40												需求人物等级	9999										60		60190	1503	15			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	50	0					50	70	50	70	200	350				
101521	1	1015	1	试练！炎妃龙	狩猎炎妃龙	炎妃龙	60190						1	40	55												需求人物等级	9999										60		60190	1504	1	10152	任意！炎妃龙	0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	50	0														
101522	1	1015	1	挑战！炎妃龙	狩猎炎妃龙	炎妃龙	60190						2	40	55												需求人物等级	9999										60		60190	1504	1	10152	任意！炎妃龙	0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	50	0														
101523	1	1015	15	极限！炎妃龙	狩猎炎妃龙	炎妃龙	60190						3	40	40												需求人物等级	9999										60		60190	1504	15			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	50	0					50	70	50	70	200	350				
101531	1	1015	1	试练！金火龙	狩猎金火龙	金火龙	60190						1	40	55												需求人物等级	9999										60		60190	1505	1	10153	任意！金火龙	0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	50	0														
101532	1	1015	1	挑战！金火龙	狩猎金火龙	金火龙	60190						2	40	55												需求人物等级	9999										60		60190	1505	1	10153	任意！金火龙	0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	50	0														
101533	1	1015	15	极限！金火龙	狩猎金火龙	金火龙	60190						3	40	40												需求人物等级	9999										60		60190	1505	15			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	50	0					50	70	50	70	200	350				
101541	1	1015	1	试练！银火龙	狩猎银火龙	银火龙	60190						1	40	55												需求人物等级	9999										60		60190	1505	1	10154	任意！银火龙	0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	50	0														
101542	1	1015	1	挑战！银火龙	狩猎银火龙	银火龙	60190						2	40	55												需求人物等级	9999										60		60190	1505	1	10154	任意！银火龙	0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	50	0														
101543	1	1015	15	极限！银火龙	狩猎银火龙	银火龙	60190						3	40	40												需求人物等级	9999										60		60190	1505	15			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	50	0					50	70	50	70	200	350				
101551	1	1015	1	试练！棘龙	狩猎棘龙	棘龙	60190						1	40	55												需求人物等级	9999										60		60190	1502	1	10155	任意！棘龙	0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	50	0														
101552	1	1015	1	挑战！棘龙	狩猎棘龙	棘龙	60190						2	40	55												需求人物等级	9999										60		60190	1502	1	10155	任意！棘龙	0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	50	0														
101553	1	1015	15	极限！棘龙	狩猎棘龙	棘龙	60190						3	40	40												需求人物等级	9999										60		60190	1502	15			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	50	0					50	70	50	70	200	350				
120501	1	1205	45	古塔之中，群山浮动	讨伐浮岳龙	浮岳龙	60370	21463;21451;1587				浮在空中的巨大古龙，身形宛如山脉般蜿蜒，背上生长有繁盛的巨木和森林。以大地为食，有传说能够一口吞下整座森林。	3	120	120			1	需求人物等级	95							需求人物等级	95						95	450			60		60370	1501	45			0	1	1	1	1	0	1	1	2	1	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1							115	220	100	220	500	1100				
